"id","nombre_publicacion","descripcion"
5760,Nuevos escenarios en la relación cultura-talento-empresa,"La transformación de una cultura analógica y de negocios tradicionales a una digital e innovadora. Gestión del cambio cultural y fases. Nuevos hábitos y prácticas para reforzar la identidad corporativa. El desafío de la convivencia multigeneracional, particularidades generacionales y bases para la coordinación de perfiles diferentes. Marca empleadora. Gestión del talento, motivación, desarrollo profesional y propósito"
5762,Nuevos escenarios en la relación cultura-talento-empresa - Parte II,La diversidad como fuente de valor en equipos ubicuos y de alto impacto: estrategias de organización en la nueva era de las relaciones laborales. Liderazgo transformacional. Nuevas habilidades y competencias requeridas en las organizaciones. Cómo trabajar en la evolución de los equipos para impulsar un modelo de negocio más sostenible. Topgrading. 
5764,La importancia de la comunicación corporativa,La importancia de la Comunicación Corporativa como base para afrontar los cambios en el escenario actual. Los errores de la reputación. Imagen Corporativa. Identidad Corporativa. Mapa de públicos.
5765,Gestión de la comunicación interna,Introducción al proceso de la comunicación interna. Gestión de la Comunicación interna. Herramientas para la gestión de cambio (intervenciones dirigidas a superar bloqueos comunicacionales o relacionales). Recursos presenciales. Recursos virtuales.
5766,Storytelling,Storytelling. Dise?ar experiencias como storytelling. Obtener aceptación de las partes interesadas. Crear alineación organizacional.
5767,Fan experience,Verdaderos fans. Religión de marcas. Conseguir fans. Tecnología y ecosistemas. 
5768,Introducción a la Asignatura - Gestión reputacional de la comunicación corporativa,
5769,Bloque integrador - Gestión reputacional de la comunicación corporativa,
5770,Las bases de la economía y la cultura blockchain,La cultura del blockchain. Anonimato y pseudoanonimato en blockchain. Principios del blockchain. 
5771,La internet del valor,"La internet del valor, características principales. Blockchain e internet de las cosas. Blockchain y gobierno."
5772,Iniciativas y modelos modelos de negocios sobre blockchain,"Blockchain y los modelos de  negocios innovadores. Nuevo concepto de empresa. Blockchain, cultura y sociedad, casos de uso. Economía colaborativa y economía distribuida. Jaspercoin, la criptomoneda Argentina. Experiencia y modelo de negocio. "
5773,Horizontes y perspectivas a futuro,Blockchain y los notarios. Blockchain y firma electrónica o digital. La constancia y certificación digital con blockchain. Hacia una identidad digital en blockchain.
5774,El blockchain y la transformación de los registros,El Blockchain y la Transformación de la Propiedad: Tokenización de Activos. Problemas de identidad digital. Hacia la democratización de la propiedad.  
5775,Contratos inteligentes,Contratos Inteligentes: la Transformación de la Industria Legal. Contratos para la era de internet. Casos de uso de smtar contrarcts. Blockchain y gobiernos.
5776,Plataformas descentralizadas,Organizaciones Descentralizadas: la Transformación de las Corporaciones. Justicia Descentralizada: el Blockchain en la Transformación de los Sistemas de Justicia. Gobierno de Blockchain. Nacimiento de cooperativas digitales.
5777,Cómo invertir en criptoactivos,Invirtiendo en el futuro de internet. Primeros pasos para invertir en cripto. Conociendo el ecosistema Ethereum. Cómo analizar inversiones en cripto.
5778,"Tipos de Blockchains: Abiertas, privadas, híbridas",Redes de Blockchain. Ethereum. Hibridas. La visión de Shermin Voshmgir. Desarrollo de Blockchain. Licenciamiento de software.
5779,La taxonomía y los usos del token,La revolución de la web3 y el surgimiento de la blockchain. La criptografía. Los tokens.
5780,Blockchain y regulación,Blockchain versus derecho del consumidor. Derecho de la competencia. Tratamiento contable de los tokens. Tributación de los tokens.
5781,Análisis del valor legal en la legislación,
5782,Proceso de internacionalización,Proceso de internacionalización. Definir el producto o servicio que se quiere comercializar. Identificar las oportunidades comerciales. Seleccionar los mercados potenciales para la empresa. Desarrollar la estrategia internacional de ingreso. Evaluar los entornos internacionales. Identificar competidores claves. Ventajas y desventajas de la exportación directa e indirecta.
5783,Bloques económicos mundiales,Entorno cultural. Culturas de Alto y Bajo contexto. Bloques económicos mundiales. Ventajas y desventajas de la integración económica. Importancia de los acuerdos comerciales como forma de expansión de mercados internos. Surgimiento de los BRICS como mercados externos emergentes.
5785,Nacimiento de China como potencia económica y comercial mundial,Nacimiento de China como potencia económica y comercial mundial. El enfrentamiento estratégico con EEUU por la hegemonía mundial. Entendimiento de la cultura y del protocolo de negocios con China. Factores de éxito para comercializar. Manejo del e-commerce y redes sociales propias en China. Importancia de las plataformas digitales y el uso de hubs logísticos y comerciales en ese país. 
5786,Semana 1 - El poder oculto del lenguaje y la comunicación,
5787,"Semana 2 - La imagen, una construcción pública",
5788,Semana 3 - Retórica y persuasión,
5789,Imagen e identidad corporativa,Imagen e identidad corporativa. Gestión de intangibles. Auditoría de imagen. Asuntos públicos. Lobbying. Relaciones institucionales. Issues management. 
5790,Ética y compromiso, Ética. Compromiso. Propósito corporativo. La Responsabilidad Social Corporativa como eje integrado a la visión y gestión de la empresa. 
5791,Abordaje de situaciones de crisis,"Gestión de campa?as mediáticas negativas, cuestionamiento de los valores de la empresa, alteración de su imagen. Situaciones de crisis. IA + Estrategia. Capacidad de previsión."
5792,Gasto y financiación en salud,Nueva era. Volatilidad de los mercados. Análisis Financieros y rendimiento económico de los nuevos modelos de negocios digitales en salud. Análisis de la gestión del ciclo operativo y del capital de trabajo. Rentabilidad de la empresa y de los accionistas en contextos de transformación digital. Información financiera y la toma de decisiones. Inversión y el ciclo de vida del sector. La estructura de financiamiento. Autofinanciación. 
5794,El valor del dinero a lo largo del tiempo,"Financiamiento del capital, análisis de ratios, presupuestos, cuentas por pagar, cuentas por cobrar. Capital de trabajo necesario. liquidez corriente. capacidad de pago. Generación de utilidades. Rentabilidad de la empresa de salud y rentabilidad del accionista."
5795,Introducción a la asignatura,
5797,Bloque integrador,
5801,Bloque inicial,
5802,Bloque integrador,
5803,Semana 1 - Transformación digital,
5804,Semana 2 - Tecnologías de la información y comunicación,
5805,Introducción a la asignatura - Contratos en la economía global,
5806,Globalización en el derecho de los contratos internacionales,
5807,Usos del comercio internacional,
5808,Bloque integrador - Contratos en la economía global,
5809,Bloque integrador - Management y gestión de negocios financieros,
5810,Reingeniería Estratégica,
5811,Claves para gestionar el cambio,
5812,Customer engagement,
5813,Dise?ando la hoja ruta,
5814,Gestión de Riesgos,
5816,Identificación de riesgo y sistema de gestión,
5817,Incorporar futuro en la gestión de riesgos,
5818,Nociones generales: bases actuales impositivas de la economía digital,
5819,Pilares I y II de la OCDE: BEPS 2,
5820,Introducción a la asignatura - Digital economy taxation,
5822,Introducción a la asignatura - Blockchain. Realidades y potencialidades de una tecnología revolucionaria,
5824,Introducción a la asignatura,
5825,Aceleración digital,El cliente analógico y el cliente digital. Reconocimiento de los mercados y sus características. Desarrollo de un ecosistema digital. 
5826,Behavioral Insights,Ciencias del comportamiento. Customer experience. Omnicanalidad. Big data.
5827,BI & Marketing Algorítmico,"Streaming de multimedia. Dispositivos de accesos. Tecnologías móviles. Back end: motores de datos (bases de datos). Tecnologías del lado del servidor y del Front end. Integración entre plataformas. Web analytics y social monitoring, fuentes de información, funcionamiento de las plataformas (principales), métricas, implementación, cómo hacerla y qué tener en cuenta, análisis basado en herramientas de WA con soporte en otras herramientas."
5828,Bloque integrador,
5830,Introducción a la asignatura,
5831,Bloque integrador,
5832,Introducción a la asignatura,
5834,SMrcp1 - Semana 1,
5835,Conflictos,
5836,Negociación,
5837,Mediación,
5838,Bloque integrador,
5839,set_nombre_publicacion(),
5840,set_nombre_publicacion(),
5841,set_nombre_publicacion(),
5842,Introducción a la asignatura - Capital Markets & Investment Banking,
5845,Normas APA(DBA-Elaboración de Proyecto de Tesis II-des18),
5846,Bloque integrador,
5847,Neuromarketing y Marketing experiencial,Marketing hoy.  Nuevas tendencias de consumo. Neuromarketing. Marketing Experiencial.
5848,Bloque integrador,
5849,Genética de los negocios,La sostenibilidad y la reputación del negocio como activo estratégico y competitivo. Responsabilidad social empresaria y management con sensibilidad
5850,Liderazgo transformacional,"La nueva realidad necesita nuevos líderes. El fenómeno del liderazgo como concepto relacional, grupal y de co-construcción. Los roles de un líder en momentos de cambios digitales. El rol como mediador de sentido. La construcción de propósito.  De la presión, a la impulsión y el desarrollo. Los distintos momentos en el ciclo de vida de un colaborador: cómo apalancar desde un liderazgo inspirador. El líder como gestor del talento humano. Promoviendo la motivación y el bienestar del equipo. El líder como arquitecto organizacional. De la visión al dise?o cultural. Redarquías. "
5851,Inteligencias Múltiples,"El líder y el manejo emocional.
Las neurociencias y su aporte a la comprensión
integral del individuo. Más allá del coeficiente intelectual. Las inteligencias múltiples. La inteligencia emocional y la auto-regulación emocional. Habilidad emocional y bienestar humano."
5852,set_nombre_publicacion(),
5853,Las preguntas y el futuro,Miedos. Responsabilidad incondicional. Plan de acción: acciones realizadas y resultados obtenidos.
5855,Sociedad del conocimiento y el impacto de las TIC en la Administración Pública,
5856,?Cómo dise?ar e implementar políticas públicas de tecnología?,
5857,?Cómo lograr una administración pública transparente e inteligente?,
5858,Transformación digital en el negocio de la salud,"Impacto de la transformación digital en la estrategia del negocio en Salud. Big Data, Analytics. Procesos y operaciones de las empresas sanitarias apoyadas en la tecnología. "
5860,Analítica del negocio,Uso de datos para toma de decisión estratégica. Inteligencia de negocio orientada a la estrategia. Planning Analytics y su relación con la estrategia. Data Governance y las Business Analytics Center. 
5861,Balanced scorecard,"Construcción de Dashware. Relaciones causa efecto. Mapa estratégico. Las perspectivas: Financiera, comercial, de procesos, del Aprendizaje y Crecimiento. Determinación de objetivos: Metas e indicadores. Implementación. Seguimiento."
5862,Estrategia para la narrativa transmedia,Dise?o de la narrativa transmedia. Naturaleza y caractarísticas de las redes sociales como un espacio al servicio del usuario. La necesidad de crear contenidos atractivos y dinámica. El consumidor como protagonista activo: escucharlo. 
5863,Storyselling,"El poder de las peque?as historias. Historias para contratación, formación y cultura. Storytelling. Storyselling. "
5864,Branded Content,Contenido de marca. Multiplicidad de formatos y canales. Selección de contenidos para conectar a la marca. Conceptos que generan engagement y fidelización a través del vínculo emocional con el cliente. 
5865,Plan de comunicación,Desarrollo de estructura del plan. Feedback. Ajustes. Aprendizaje guiado en plantillas para construir entregables del proceso para implementar rápidamente en la profesión o rol en el que se desempe?e el participante en la actualidad.
5868,Taller de nivelación en Negocios internacionales,
5869,Introducción a la asignatura,
5870,Normas APA,
5871,Semana 8: Semana integradora (MBAex1-SPmas1-Marketing and Sales-des19),
5872,Promocionando la internacionalización de las empresas,
5873,Causas de la internacionalización,
5878,Social Media,"Facebook, Instagram, Twitter, las plataformas más extendidas y establecidas en la actualidad, junto con la irrupción de TikTok que está ganando millones de seguidores en todo el mundo. Cómo establecer una estrategia en Social Media, un plan para conseguir un diálogo mayor con una comunidad."
5879,Conectando al mundo,Definición de Logistica. Modos de transporte. Incoterms. Costos ocultos. Las responsabilidades de m}los freight forwarders.
5880,No dejes para ma?ana lo que puedas asegurar hoy,
5881,Plataformas digitales y logística,
5882,set_nombre_publicacion(),
5883,set_nombre_publicacion(),
5884,Arbitraje comercial internacional,
5885,Semana 2 - La Tecnología como sostén del trabajo en equipo,
5886,Semana 3 - Desafíos sinérgicos: Equipos virtuales,
5887,Semana 4 - Estilos de liderazgo,
5888,Telesalud,"Tecnologías Emergentes en Salud. 
Revolución Digital y las Tecnologías Emergentes: definición, alcance y roles en el marco de la salud. Disrupción y digitalización en nuestro negocio.
Nuevos Paradigmas en Salud: Convergencia tecnológica y pacientes empoderados."
5889,Modelo de e-commerce,"El Consumidor Digital Definición según generaciones. Transformación del consumidor. Dise?o inteligente de la tienda virtual. Conceptos básicos, etapas, mapa de sitio, moodboards."
5890,set_nombre_publicacion(),
5891,Agilismo en Acción,"Gestión ágil de modelos de negocios innovadores. ?Cómo conectar la estrategia con la operación? Contraste entre los modelos tradicionales de gestión, la obsolescencia de su “eternidad” y sus pilares fundamentales, en contraposición con los modelos de negocio de siglo XXI en constante acomodamiento y necesidad de vanguardia. Gestión híbrida en entornos complejos con Design Thinking + Lean Startup + Agile."
5892,Digital operations y sistema de soporte de las decisiones,Operations management and business analytics. ?Cómo impulsar la estrategia con analítica de datos?. Uso de datos para la toma de decisiones estratégicas. Inteligencia de negocio orientada a la estrategia. Gestión estratégica. ?Cómo implementar y valorar la estrategia a través de un portafolio de proyectos?
5893,Portfolio de Negocios,"?Cómo garantizar un alto rendimiento de la inversión de una organización en función de sus planes estratégicos? ?Cómo gobernar ambientes multiproducto y multinegocio, donde los riesgos y oportunidades son en extremo cambiantes?"
5894,Bloque inicial - introducción,
